date,time,frequency,stock,ma,price,description
20190104,11:30:00,5,603113,11.052080000000013,11.14,cross above
20190104,11:30:00,5,603900,11.802880000000002,11.99,cross above
20190104,11:30:00,5,600757,6.613760000000002,6.67,cross above
20190104,11:30:00,5,600881,3.3541200000000013,3.41,cross above
20190104,11:30:00,5,603908,23.839000000000013,24.0,cross above
20190104,11:30:00,5,603383,29.484960000000008,30.85,cross above
20190104,11:30:00,5,600758,3.2810800000000055,3.31,cross above
20190104,11:30:00,5,603385,8.157319999999984,8.19,cross above
20190104,11:30:00,5,601158,5.5430399999999835,5.56,cross above
20190104,11:30:00,5,600884,12.993200000000007,13.12,cross above
20190104,11:30:00,5,603387,26.70504,27.11,cross above
20190104,11:30:00,5,603916,11.326640000000006,11.45,cross above
20190104,11:30:00,5,603918,12.011160000000006,12.08,cross above
20190104,11:30:00,5,600886,7.860599999999994,7.87,cross above
20190104,11:30:00,5,600887,22.574159999999992,22.61,cross above
20190104,11:30:00,5,603139,15.419559999999986,15.45,cross above
20190104,11:30:00,5,603156,42.19788000000002,42.22,cross above
20190104,11:30:00,5,601929,2.0718000000000028,2.09,cross above
20190104,11:30:00,5,603926,14.000800000000018,14.11,cross above
20190104,11:30:00,5,601933,7.85207999999999,7.87,cross above
20190104,11:30:00,5,603159,17.99639999999998,18.1,cross above
20190104,11:30:00,5,600770,4.817720000000002,4.88,cross above
20190104,11:30:00,5,601199,3.5974800000000022,3.6,cross above
20190104,11:30:00,5,603708,20.230720000000026,20.3,cross above
20190104,11:30:00,5,601949,4.417360000000001,4.42,cross above
20190104,11:30:00,5,603936,14.417000000000003,14.45,cross above
20190104,11:30:00,5,603456,6.295639999999983,6.35,cross above
20190104,11:30:00,5,603165,15.271560000000012,15.32,cross above
20190104,11:30:00,5,603166,5.194280000000002,5.25,cross above
20190104,11:30:00,5,603458,30.63135999999999,30.99,cross above
20190104,11:30:00,5,601966,13.531679999999996,13.54,cross above
20190104,11:30:00,5,601216,2.6218400000000024,2.65,cross above
20190104,11:30:00,5,603486,46.59056000000002,46.95,cross above
20190104,11:30:00,5,600901,5.912359999999999,6.0,cross above
20190104,11:30:00,5,603488,7.377479999999997,7.47,cross above
20190104,11:30:00,5,603959,15.058039999999997,15.23,cross above
20190104,11:30:00,5,603500,10.521279999999987,10.6,cross above
20190104,11:30:00,5,603505,12.575440000000004,12.63,cross above
20190104,11:30:00,5,600784,5.119159999999992,5.21,cross above
20190104,11:30:00,5,603506,22.421519999999997,22.44,cross above
20190104,11:30:00,5,600785,16.341079999999994,16.56,cross above
20190104,11:30:00,5,601238,10.263919999999992,10.32,cross above
20190104,11:30:00,5,601258,1.4060799999999987,1.42,cross above
20190104,11:30:00,5,603728,12.276559999999991,12.38,cross above
20190104,11:30:00,5,600917,7.123199999999998,7.15,cross above
20190104,11:30:00,5,603729,15.497559999999991,15.55,cross above
20190104,11:30:00,5,601311,8.706920000000009,8.73,cross above
20190104,11:30:00,5,600790,3.6579599999999917,3.67,cross above
20190104,11:30:00,5,601326,3.1664399999999966,3.17,cross above
20190104,11:30:00,5,603977,7.004880000000009,7.01,cross above
20190104,11:30:00,5,603978,19.310279999999985,19.45,cross above
20190104,11:30:00,5,603980,11.792080000000002,11.87,cross above
20190104,11:30:00,5,603767,6.861479999999999,6.89,cross above
20190104,11:30:00,5,603001,10.20400000000001,10.26,cross above
20190104,11:30:00,5,600933,7.748960000000018,7.76,cross above
20190104,11:30:00,5,603993,3.782960000000004,3.83,cross above
20190104,11:30:00,5,603555,5.937599999999991,5.96,cross above
20190104,11:30:00,5,603996,7.588279999999996,7.65,cross above
20190104,11:30:00,5,603999,4.885479999999998,4.97,cross above
20190104,11:30:00,5,600963,4.025719999999992,4.05,cross above
20190104,11:30:00,5,603789,12.310360000000005,12.39,cross above
20190104,11:30:00,5,600803,9.98748000000001,10.0,cross above
20190104,11:30:00,5,603009,5.902799999999994,5.91,cross above
20190104,11:30:00,5,603556,13.232999999999993,13.38,cross above
20190104,11:30:00,5,600970,5.490680000000005,5.57,cross above
20190104,11:30:00,5,603222,13.653280000000004,13.73,cross above
20190104,11:30:00,5,603225,18.832199999999993,18.99,cross above
20190104,11:30:00,5,603566,11.978840000000003,12.18,cross above
20190104,11:30:00,5,603226,16.245040000000003,16.31,cross above
20190104,11:30:00,5,603227,3.6974799999999957,3.7,cross above
20190104,11:30:00,5,601388,1.9383200000000005,1.95,cross above
20190104,11:30:00,5,603228,49.57459999999997,49.8,cross above
20190104,11:30:00,5,603232,23.30907999999998,23.35,cross above
20190104,11:30:00,5,600273,8.68788,8.69,cross above
20190104,11:30:00,5,600276,52.311960000000006,53.1,cross above
20190104,11:30:00,5,600410,5.962519999999996,5.99,cross above
20190104,11:30:00,5,600278,8.192479999999982,8.27,cross above
20190104,11:30:00,5,600017,2.7577200000000017,2.78,cross above
20190104,11:30:00,5,600281,3.5809999999999986,3.59,cross above
20190104,11:30:00,5,600569,3.058359999999997,3.09,cross above
20190104,11:30:00,5,600570,52.39060000000001,53.33,cross above
20190104,11:30:00,5,600422,6.142880000000008,6.17,cross above
20190104,11:30:00,5,600285,7.4429199999999955,7.47,cross above
20190104,11:30:00,5,600022,1.5819999999999956,1.59,cross above
20190104,11:30:00,5,600157,1.3253599999999979,1.33,cross above
20190104,11:30:00,5,600023,4.649560000000002,4.65,cross above
20190104,11:30:00,5,600425,2.958919999999995,2.97,cross above
20190104,11:30:00,5,600026,4.454400000000005,4.49,cross above
20190104,11:30:00,5,600575,2.1529199999999986,2.19,cross above
20190104,11:30:00,5,600290,4.8846000000000025,4.98,cross above
20190104,11:30:00,5,600295,7.524039999999986,7.59,cross above
20190104,11:30:00,5,600298,24.788519999999984,24.88,cross above
20190104,11:30:00,5,600583,4.897800000000002,4.92,cross above
20190104,11:30:00,5,600449,7.413880000000026,7.48,cross above
20190104,11:30:00,5,600587,12.736680000000003,12.8,cross above
20190104,11:30:00,5,600175,2.170200000000001,2.21,cross above
20190104,11:30:00,5,600460,8.26596000000001,8.31,cross above
20190104,11:30:00,5,600461,5.464520000000016,5.49,cross above
20190104,11:30:00,5,600594,5.554039999999992,5.6,cross above
20190104,11:30:00,5,600595,1.947960000000002,1.97,cross above
20190104,11:30:00,5,600596,10.819360000000007,10.88,cross above
20190104,11:30:00,5,600058,6.6226000000000065,6.68,cross above
20190104,11:30:00,5,600059,6.573399999999976,6.68,cross above
20190104,11:30:00,5,600467,2.4294399999999983,2.48,cross above
20190104,11:30:00,5,600468,5.3736000000000015,5.39,cross above
20190104,11:30:00,5,600599,10.455639999999988,10.83,cross above
20190104,11:30:00,5,600318,7.246879999999998,7.51,cross above
20190104,11:30:00,5,600470,3.774639999999999,3.79,cross above
20190104,11:30:00,5,600189,3.7349199999999954,3.74,cross above
20190104,11:30:00,5,600603,4.142279999999997,4.16,cross above
20190104,11:30:00,5,600606,6.107159999999998,6.11,cross above
20190104,11:30:00,5,600069,2.934839999999998,2.96,cross above
20190104,11:30:00,5,600070,6.490639999999991,6.57,cross above
20190104,11:30:00,5,600199,4.62284,4.65,cross above
20190104,11:30:00,5,600613,4.936200000000001,4.94,cross above
20190104,11:30:00,5,600075,4.504560000000009,4.53,cross above
20190104,11:30:00,5,600615,10.26108000000001,10.28,cross above
20190104,11:30:00,5,600207,4.410159999999992,4.43,cross above
20190104,11:30:00,5,600335,6.376719999999988,6.52,cross above
20190104,11:30:00,5,600618,6.538719999999987,6.56,cross above
20190104,11:30:00,5,600208,2.876640000000001,2.9,cross above
20190104,11:30:00,5,600211,28.98147999999999,29.0,cross above
20190104,11:30:00,5,600084,2.995320000000002,3.0,cross above
20190104,11:30:00,5,600213,6.068319999999982,6.13,cross above
20190104,11:30:00,5,600624,5.9987999999999975,6.06,cross above
20190104,11:30:00,5,600217,4.123080000000002,4.15,cross above
20190104,11:30:00,5,600351,5.621280000000006,5.64,cross above
20190104,11:30:00,5,600505,4.6342400000000055,4.64,cross above
20190104,11:30:00,5,600091,3.793559999999996,3.85,cross above
20190104,11:30:00,5,600093,7.669359999999992,7.7,cross above
20190104,11:30:00,5,600222,3.4278399999999998,3.45,cross above
20190104,11:30:00,5,600510,5.930400000000005,5.96,cross above
20190104,11:30:00,5,600358,3.5992399999999964,3.6,cross above
20190104,11:30:00,5,600100,9.87923999999998,9.88,cross above
20190104,11:30:00,5,600362,13.068799999999996,13.1,cross above
20190104,11:30:00,5,600366,4.991080000000001,5.05,cross above
20190104,11:30:00,5,600648,13.721679999999994,13.91,cross above
20190104,11:30:00,5,600108,2.632280000000002,2.64,cross above
20190104,11:30:00,5,600110,4.0318399999999945,4.06,cross above
20190104,11:30:00,5,600240,2.6362800000000046,2.66,cross above
20190104,11:30:00,5,600529,18.620560000000008,18.71,cross above
20190104,11:30:00,5,600115,4.805040000000003,4.82,cross above
20190104,11:30:00,5,600243,3.9205599999999987,3.94,cross above
20190104,11:30:00,5,600246,3.3472000000000097,3.38,cross above
20190104,11:30:00,5,600532,4.0813199999999945,4.09,cross above
20190104,11:30:00,5,600248,3.9201999999999915,3.96,cross above
20190104,11:30:00,5,600120,12.822719999999999,13.15,cross above
20190104,11:30:00,5,600382,7.764800000000005,7.81,cross above
20190104,11:30:00,5,600121,2.9109599999999944,2.93,cross above
20190104,11:30:00,5,600122,3.670760000000005,3.68,cross above
20190104,11:30:00,5,600666,3.069439999999996,3.11,cross above
20190104,11:30:00,5,600123,6.545359999999995,6.55,cross above
20190104,11:30:00,5,600667,5.170079999999997,5.19,cross above
20190104,11:30:00,5,600256,3.7423200000000065,3.75,cross above
20190104,11:30:00,5,600543,6.60952,6.62,cross above
20190104,11:30:00,5,600128,8.35387999999999,8.38,cross above
20190104,11:30:00,5,600546,3.3321999999999976,3.34,cross above
20190104,11:30:00,5,600129,8.495239999999983,8.6,cross above
20190104,11:30:00,5,600259,22.315120000000018,22.42,cross above
20190104,11:30:00,5,600549,12.061800000000007,12.08,cross above
20190104,11:30:00,5,600132,30.454519999999977,30.8,cross above
20190104,11:30:00,5,600395,5.021999999999997,5.04,cross above
20190104,11:30:00,5,600552,3.655280000000001,3.69,cross above
20190104,11:30:00,5,600006,3.622920000000003,3.66,cross above
20190104,11:30:00,5,600400,3.7155200000000073,3.74,cross above
20190104,11:30:00,5,601398,5.249119999999998,5.26,cross above
20190104,11:30:00,5,600976,14.362200000000005,14.39,cross above
20190104,11:30:00,5,603579,28.435840000000002,28.67,cross above
20190104,11:30:00,5,603585,20.823679999999992,20.87,cross above
20190104,11:30:00,5,600981,3.790879999999996,3.84,cross above
20190104,11:30:00,5,600810,10.326159999999998,10.44,cross above
20190104,11:30:00,5,600137,12.959119999999988,13.08,cross above
20190104,11:30:00,5,603586,12.767640000000013,12.92,cross above
20190104,11:30:00,5,603027,15.434880000000005,15.48,cross above
20190104,11:30:00,5,603269,14.585279999999992,14.67,cross above
20190104,11:30:00,5,600812,4.021239999999994,4.07,cross above
20190104,11:30:00,5,603588,7.910719999999989,7.94,cross above
20190104,11:30:00,5,603029,13.490599999999993,13.56,cross above
20190104,11:30:00,5,600814,5.105599999999993,5.15,cross above
20190104,11:30:00,5,600984,5.0407999999999875,5.06,cross above
20190104,11:30:00,5,600695,5.443039999999998,5.45,cross above
20190104,11:30:00,5,600817,7.131159999999998,7.16,cross above
20190104,11:30:00,5,600986,4.209279999999998,4.3,cross above
20190104,11:30:00,5,603036,11.306880000000012,11.31,cross above
20190104,11:30:00,5,600987,8.08036000000002,8.11,cross above
20190104,11:30:00,5,603038,16.901000000000003,17.01,cross above
20190104,11:30:00,5,600819,4.154960000000007,4.18,cross above
20190104,11:30:00,5,603299,5.04592,5.06,cross above
20190104,11:30:00,5,603822,23.148680000000006,23.28,cross above
20190104,11:30:00,5,603041,14.249040000000015,14.31,cross above
20190104,11:30:00,5,600822,8.738840000000016,8.74,cross above
20190104,11:30:00,5,603595,32.012719999999995,32.11,cross above
20190104,11:30:00,5,603599,10.536800000000001,10.58,cross above
20190104,11:30:00,5,601611,6.581799999999978,6.65,cross above
20190104,11:30:00,5,601618,3.07516,3.1,cross above
20190104,11:30:00,5,600998,14.580200000000007,14.6,cross above
20190104,11:30:00,5,600708,3.4923200000000008,3.5,cross above
20190104,11:30:00,5,603843,8.023360000000022,8.03,cross above
20190104,11:30:00,5,603063,6.435439999999994,6.46,cross above
20190104,11:30:00,5,603605,43.51844000000005,44.51,cross above
20190104,11:30:00,5,601003,6.554439999999985,6.56,cross above
20190104,11:30:00,5,603858,25.27328,25.3,cross above
20190104,11:30:00,5,603607,18.69596,18.9,cross above
20190104,11:30:00,5,603306,14.184560000000012,14.26,cross above
20190104,11:30:00,5,601007,8.028399999999992,8.13,cross above
20190104,11:30:00,5,603308,8.193119999999997,8.35,cross above
20190104,11:30:00,5,603066,7.057320000000002,7.06,cross above
20190104,11:30:00,5,603869,15.140320000000004,15.26,cross above
20190104,11:30:00,5,601010,2.8985599999999945,2.92,cross above
20190104,11:30:00,5,601011,5.535999999999999,5.58,cross above
20190104,11:30:00,5,601012,17.70432,17.79,cross above
20190104,11:30:00,5,603319,20.395519999999987,20.53,cross above
20190104,11:30:00,5,603079,16.393720000000005,16.48,cross above
20190104,11:30:00,5,603619,15.70784,15.82,cross above
20190104,11:30:00,5,600835,15.006160000000007,15.23,cross above
20190104,11:30:00,5,603081,12.116640000000002,12.52,cross above
20190104,11:30:00,5,603628,7.283480000000016,7.35,cross above
20190104,11:30:00,5,601678,4.278600000000003,4.32,cross above
20190104,11:30:00,5,600836,3.815959999999994,3.83,cross above
20190104,11:30:00,5,600720,6.449560000000011,6.45,cross above
20190104,11:30:00,5,603630,13.260999999999992,13.34,cross above
20190104,11:30:00,5,600838,6.046759999999991,6.1,cross above
20190104,11:30:00,5,603088,11.401119999999997,11.52,cross above
20190104,11:30:00,5,601717,5.47056000000001,5.5,cross above
20190104,11:30:00,5,603636,9.68003999999999,9.76,cross above
20190104,11:30:00,5,601028,4.701840000000008,4.75,cross above
20190104,11:30:00,5,603335,6.02012,6.09,cross above
20190104,11:30:00,5,603336,15.730680000000014,15.88,cross above
20190104,11:30:00,5,600727,5.545359999999995,5.62,cross above
20190104,11:30:00,5,600729,27.79955999999997,27.99,cross above
20190104,11:30:00,5,603098,13.469719999999992,13.8,cross above
20190104,11:30:00,5,600839,2.331399999999999,2.36,cross above
20190104,11:30:00,5,600730,4.87328,4.88,cross above
20190104,11:30:00,5,603648,10.646879999999989,10.72,cross above
20190104,11:30:00,5,603882,22.004640000000023,22.01,cross above
20190104,11:30:00,5,603355,21.73255999999998,21.94,cross above
20190104,11:30:00,5,603103,22.151880000000016,22.35,cross above
20190104,11:30:00,5,600844,3.2519200000000033,3.26,cross above
20190104,11:30:00,5,603886,17.444760000000013,17.46,cross above
20190104,11:30:00,5,600735,5.252160000000008,5.32,cross above
20190104,11:30:00,5,601101,6.025799999999995,6.06,cross above
20190104,11:30:00,5,600737,7.260679999999995,7.32,cross above
20190104,11:30:00,5,603111,3.9772800000000075,4.02,cross above
20190104,11:30:00,5,600846,7.240240000000011,7.26,cross above
20190104,11:30:00,5,601857,7.220480000000011,7.26,cross above
20190104,11:30:00,5,600847,11.670320000000006,11.83,cross above
20190104,11:30:00,5,601116,10.9672,11.03,cross above
20190104,11:30:00,5,601866,2.280039999999993,2.29,cross above
20190104,11:30:00,5,603113,11.052080000000013,11.14,cross above
20190104,11:30:00,5,601118,4.543600000000001,4.57,cross above
20190104,11:30:00,5,601872,3.7486000000000024,3.75,cross above
20190104,11:30:00,5,603366,4.258440000000002,4.27,cross above
20190104,11:30:00,5,603898,15.451400000000007,15.46,cross above
20190104,11:30:00,5,600856,3.8566000000000047,4.0,cross above
20190104,11:30:00,5,603900,11.802880000000002,11.99,cross above
20190104,11:30:00,5,600857,8.29703999999999,8.35,cross above
20190104,11:30:00,5,603667,8.097880000000005,8.13,cross above
20190104,11:30:00,5,603383,29.484960000000008,30.85,cross above
20190104,11:30:00,5,600743,2.442800000000001,2.47,cross above
20190104,11:30:00,5,603385,8.157319999999984,8.19,cross above
20190104,11:30:00,5,600744,2.626280000000002,2.66,cross above
20190104,11:30:00,5,600859,13.487720000000012,13.64,cross above
20190104,11:30:00,5,603669,9.957960000000003,10.0,cross above
20190104,11:30:00,5,600860,4.562559999999997,4.58,cross above
20190104,11:30:00,5,603387,26.70504,27.11,cross above
20190104,11:30:00,5,600746,5.8208400000000005,5.88,cross above
20190104,11:30:00,5,603908,23.839000000000013,24.0,cross above
20190104,11:30:00,5,601158,5.5430399999999835,5.56,cross above
20190104,11:30:00,5,603139,15.419559999999986,15.45,cross above
20190104,11:30:00,5,601929,2.0718000000000028,2.09,cross above
20190104,11:30:00,5,603916,11.326640000000006,11.45,cross above
20190104,11:30:00,5,601933,7.85207999999999,7.87,cross above
20190104,11:30:00,5,600757,6.613760000000002,6.67,cross above
20190104,11:30:00,5,600758,3.2810800000000055,3.31,cross above
20190104,11:30:00,5,603918,12.011160000000006,12.08,cross above
20190104,11:30:00,5,600874,8.2282,8.25,cross above
20190104,11:30:00,5,603926,14.000800000000018,14.11,cross above
20190104,11:30:00,5,603456,6.295639999999983,6.35,cross above
20190104,11:30:00,5,603458,30.63135999999999,30.99,cross above
20190104,11:30:00,5,601949,4.417360000000001,4.42,cross above
20190104,11:30:00,5,600881,3.3541200000000013,3.41,cross above
20190104,11:30:00,5,601199,3.5974800000000022,3.6,cross above
20190104,11:30:00,5,603486,46.59056000000002,46.95,cross above
20190104,11:30:00,5,600884,12.993200000000007,13.12,cross above
20190104,11:30:00,5,603488,7.377479999999997,7.47,cross above
20190104,11:30:00,5,600886,7.860599999999994,7.87,cross above
20190104,11:30:00,5,601966,13.531679999999996,13.54,cross above
20190104,11:30:00,5,601216,2.6218400000000024,2.65,cross above
20190104,11:30:00,5,600887,22.574159999999992,22.61,cross above
20190104,11:30:00,5,600770,4.817720000000002,4.88,cross above
20190104,11:30:00,5,603936,14.417000000000003,14.45,cross above
20190104,11:30:00,5,603156,42.19788000000002,42.22,cross above
20190104,11:30:00,5,603500,10.521279999999987,10.6,cross above
20190104,11:30:00,5,603505,12.575440000000004,12.63,cross above
20190104,11:30:00,5,603159,17.99639999999998,18.1,cross above
20190104,11:30:00,5,603506,22.421519999999997,22.44,cross above
20190104,11:30:00,5,601238,10.263919999999992,10.32,cross above
20190104,11:30:00,5,603959,15.058039999999997,15.23,cross above
20190104,11:30:00,5,601258,1.4060799999999987,1.42,cross above
20190104,11:30:00,5,603165,15.271560000000012,15.32,cross above
20190104,11:30:00,5,603708,20.230720000000026,20.3,cross above
20190104,11:30:00,5,603166,5.194280000000002,5.25,cross above
20190104,11:30:00,5,601311,8.706920000000009,8.73,cross above
20190104,11:30:00,5,600901,5.912359999999999,6.0,cross above
20190104,11:30:00,5,600784,5.119159999999992,5.21,cross above
20190104,11:30:00,5,601326,3.1664399999999966,3.17,cross above
20190104,11:30:00,5,600785,16.341079999999994,16.56,cross above
20190104,11:30:00,5,603977,7.004880000000009,7.01,cross above
20190104,11:30:00,5,603001,10.20400000000001,10.26,cross above
20190104,11:30:00,5,600917,7.123199999999998,7.15,cross above
20190104,11:30:00,5,603978,19.310279999999985,19.45,cross above
20190104,11:30:00,5,600790,3.6579599999999917,3.67,cross above
20190104,11:30:00,5,603980,11.792080000000002,11.87,cross above
20190104,11:30:00,5,600933,7.748960000000018,7.76,cross above
20190104,11:30:00,5,603728,12.276559999999991,12.38,cross above
20190104,11:30:00,5,603555,5.937599999999991,5.96,cross above
20190104,11:30:00,5,603729,15.497559999999991,15.55,cross above
20190104,11:30:00,5,603009,5.902799999999994,5.91,cross above
20190104,11:30:00,5,603556,13.232999999999993,13.38,cross above
20190104,11:30:00,5,601388,1.9383200000000005,1.95,cross above
20190104,11:30:00,5,603993,3.782960000000004,3.83,cross above
20190104,11:30:00,5,603566,11.978840000000003,12.18,cross above
20190104,11:30:00,5,603996,7.588279999999996,7.65,cross above
20190104,11:30:00,5,600963,4.025719999999992,4.05,cross above
20190104,11:30:00,5,600803,9.98748000000001,10.0,cross above
20190104,11:30:00,5,603999,4.885479999999998,4.97,cross above
20190104,11:30:00,5,603767,6.861479999999999,6.89,cross above
20190104,11:30:00,5,600970,5.490680000000005,5.57,cross above
20190104,11:30:00,5,603222,13.653280000000004,13.73,cross above
20190104,11:30:00,5,603225,18.832199999999993,18.99,cross above
20190104,11:30:00,5,603226,16.245040000000003,16.31,cross above
20190104,11:30:00,5,603227,3.6974799999999957,3.7,cross above
20190104,11:30:00,5,603228,49.57459999999997,49.8,cross above
20190104,11:30:00,5,603789,12.310360000000005,12.39,cross above
20190104,11:30:00,5,603232,23.30907999999998,23.35,cross above
20190104,11:30:00,5,600017,2.7577200000000017,2.78,cross above
20190104,11:30:00,5,600273,8.68788,8.69,cross above
20190104,11:30:00,5,600022,1.5819999999999956,1.59,cross above
20190104,11:30:00,5,600023,4.649560000000002,4.65,cross above
20190104,11:30:00,5,600276,52.311960000000006,53.1,cross above
20190104,11:30:00,5,600278,8.192479999999982,8.27,cross above
20190104,11:30:00,5,600026,4.454400000000005,4.49,cross above
20190104,11:30:00,5,600157,1.3253599999999979,1.33,cross above
20190104,11:30:00,5,600410,5.962519999999996,5.99,cross above
20190104,11:30:00,5,600281,3.5809999999999986,3.59,cross above
20190104,11:30:00,5,600285,7.4429199999999955,7.47,cross above
20190104,11:30:00,5,600422,6.142880000000008,6.17,cross above
20190104,11:30:00,5,600290,4.8846000000000025,4.98,cross above
20190104,11:30:00,5,600425,2.958919999999995,2.97,cross above
20190104,11:30:00,5,600295,7.524039999999986,7.59,cross above
20190104,11:30:00,5,600298,24.788519999999984,24.88,cross above
20190104,11:30:00,5,600175,2.170200000000001,2.21,cross above
20190104,11:30:00,5,600449,7.413880000000026,7.48,cross above
20190104,11:30:00,5,600569,3.058359999999997,3.09,cross above
20190104,11:30:00,5,600058,6.6226000000000065,6.68,cross above
20190104,11:30:00,5,600570,52.39060000000001,53.33,cross above
20190104,11:30:00,5,600059,6.573399999999976,6.68,cross above
20190104,11:30:00,5,600575,2.1529199999999986,2.19,cross above
20190104,11:30:00,5,600189,3.7349199999999954,3.74,cross above
20190104,11:30:00,5,600069,2.934839999999998,2.96,cross above
20190104,11:30:00,5,600070,6.490639999999991,6.57,cross above
20190104,11:30:00,5,600583,4.897800000000002,4.92,cross above
20190104,11:30:00,5,600318,7.246879999999998,7.51,cross above
20190104,11:30:00,5,600075,4.504560000000009,4.53,cross above
20190104,11:30:00,5,600199,4.62284,4.65,cross above
20190104,11:30:00,5,600460,8.26596000000001,8.31,cross above
20190104,11:30:00,5,600587,12.736680000000003,12.8,cross above
20190104,11:30:00,5,600461,5.464520000000016,5.49,cross above
20190104,11:30:00,5,600084,2.995320000000002,3.0,cross above
20190104,11:30:00,5,600467,2.4294399999999983,2.48,cross above
20190104,11:30:00,5,600468,5.3736000000000015,5.39,cross above
20190104,11:30:00,5,600207,4.410159999999992,4.43,cross above
20190104,11:30:00,5,600594,5.554039999999992,5.6,cross above
20190104,11:30:00,5,600470,3.774639999999999,3.79,cross above
20190104,11:30:00,5,600208,2.876640000000001,2.9,cross above
20190104,11:30:00,5,600211,28.98147999999999,29.0,cross above
20190104,11:30:00,5,600091,3.793559999999996,3.85,cross above
20190104,11:30:00,5,600093,7.669359999999992,7.7,cross above
20190104,11:30:00,5,600335,6.376719999999988,6.52,cross above
20190104,11:30:00,5,600213,6.068319999999982,6.13,cross above
20190104,11:30:00,5,600595,1.947960000000002,1.97,cross above
20190104,11:30:00,5,600596,10.819360000000007,10.88,cross above
20190104,11:30:00,5,600217,4.123080000000002,4.15,cross above
20190104,11:30:00,5,600100,9.87923999999998,9.88,cross above
20190104,11:30:00,5,600222,3.4278399999999998,3.45,cross above
20190104,11:30:00,5,600599,10.455639999999988,10.83,cross above
20190104,11:30:00,5,600351,5.621280000000006,5.64,cross above
20190104,11:30:00,5,600603,4.142279999999997,4.16,cross above
20190104,11:30:00,5,600108,2.632280000000002,2.64,cross above
20190104,11:30:00,5,600110,4.0318399999999945,4.06,cross above
20190104,11:30:00,5,600358,3.5992399999999964,3.6,cross above
20190104,11:30:00,5,600606,6.107159999999998,6.11,cross above
20190104,11:30:00,5,600613,4.936200000000001,4.94,cross above
20190104,11:30:00,5,600505,4.6342400000000055,4.64,cross above
20190104,11:30:00,5,600362,13.068799999999996,13.1,cross above
20190104,11:30:00,5,600615,10.26108000000001,10.28,cross above
20190104,11:30:00,5,600115,4.805040000000003,4.82,cross above
20190104,11:30:00,5,600366,4.991080000000001,5.05,cross above
20190104,11:30:00,5,600618,6.538719999999987,6.56,cross above
20190104,11:30:00,5,600510,5.930400000000005,5.96,cross above
20190104,11:30:00,5,600120,12.822719999999999,13.15,cross above
20190104,11:30:00,5,600121,2.9109599999999944,2.93,cross above
20190104,11:30:00,5,600122,3.670760000000005,3.68,cross above
20190104,11:30:00,5,600123,6.545359999999995,6.55,cross above
20190104,11:30:00,5,600006,3.622920000000003,3.66,cross above
20190104,11:30:00,5,600624,5.9987999999999975,6.06,cross above
20190104,11:30:00,5,600128,8.35387999999999,8.38,cross above
20190104,11:30:00,5,600129,8.495239999999983,8.6,cross above
20190104,11:30:00,5,600240,2.6362800000000046,2.66,cross above
20190104,11:30:00,5,600132,30.454519999999977,30.8,cross above
20190104,11:30:00,5,600243,3.9205599999999987,3.94,cross above
20190104,11:30:00,5,600382,7.764800000000005,7.81,cross above
20190104,11:30:00,5,600246,3.3472000000000097,3.38,cross above
20190104,11:30:00,5,600248,3.9201999999999915,3.96,cross above
20190104,11:30:00,5,600137,12.959119999999988,13.08,cross above
20190104,11:30:00,5,600529,18.620560000000008,18.71,cross above
20190104,11:30:00,5,600532,4.0813199999999945,4.09,cross above
20190104,11:30:00,5,600256,3.7423200000000065,3.75,cross above
20190104,11:30:00,5,600695,5.443039999999998,5.45,cross above
20190104,11:30:00,5,600395,5.021999999999997,5.04,cross above
20190104,11:30:00,5,600976,14.362200000000005,14.39,cross above
20190104,11:30:00,5,600259,22.315120000000018,22.42,cross above
20190104,11:30:00,5,600810,10.326159999999998,10.44,cross above
20190104,11:30:00,5,600648,13.721679999999994,13.91,cross above
20190104,11:30:00,5,600543,6.60952,6.62,cross above
20190104,11:30:00,5,600981,3.790879999999996,3.84,cross above
20190104,11:30:00,5,600400,3.7155200000000073,3.74,cross above
20190104,11:30:00,5,601398,5.249119999999998,5.26,cross above
20190104,11:30:00,5,600546,3.3321999999999976,3.34,cross above
20190104,11:30:00,5,600812,4.021239999999994,4.07,cross above
20190104,11:30:00,5,600814,5.105599999999993,5.15,cross above
20190104,11:30:00,5,600549,12.061800000000007,12.08,cross above
20190104,11:30:00,5,600708,3.4923200000000008,3.5,cross above
20190104,11:30:00,5,600552,3.655280000000001,3.69,cross above
20190104,11:30:00,5,600666,3.069439999999996,3.11,cross above
20190104,11:30:00,5,600817,7.131159999999998,7.16,cross above
20190104,11:30:00,5,600667,5.170079999999997,5.19,cross above
20190104,11:30:00,5,600984,5.0407999999999875,5.06,cross above
20190104,11:30:00,5,600819,4.154960000000007,4.18,cross above
20190104,11:30:00,5,600986,4.209279999999998,4.3,cross above
20190104,11:30:00,5,603579,28.435840000000002,28.67,cross above
20190104,11:30:00,5,603027,15.434880000000005,15.48,cross above
20190104,11:30:00,5,600987,8.08036000000002,8.11,cross above
20190104,11:30:00,5,600822,8.738840000000016,8.74,cross above
20190104,11:30:00,5,603585,20.823679999999992,20.87,cross above
20190104,11:30:00,5,603586,12.767640000000013,12.92,cross above
20190104,11:30:00,5,600720,6.449560000000011,6.45,cross above
20190104,11:30:00,5,603029,13.490599999999993,13.56,cross above
20190104,11:30:00,5,600998,14.580200000000007,14.6,cross above
20190104,11:30:00,5,603269,14.585279999999992,14.67,cross above
